id,Label,Source,Target,Type,Timestamp
5109,Tench Coxe,Tench Coxe,James Madison,Directed,1787-03-18
5110,Hugh Williamson,Hugh Williamson,Samuel Johnston,Directed,1787-03-23
5111,Samuel Alleyne Otis,Samuel Alleyne Otis,Nathan Dane,Directed,1787-03-28
5112,Charles Thomson,Charles Thomson,Robert Morris,Directed,1787-04-07
5113,Charles Thomson,Charles Thomson, President of United States (George Washington ),Directed,1787-04-24
5114,Charles Thomson,Charles Thomson,Charles Pinckney,Directed,1787-04-27
5115,Hugh Williamson,Hugh Williamson,Samuel Johnston,Directed,1787-04-27
5116,Charles Thomson,Charles Thomson,Sundry Printers,Directed,1787-05-01
5117,Charles Thomson,Charles Thomson,Statement,Directed,1787-05-01
5118,Charles Thomson,Charles Thomson,George Washington,Directed,1787-05-19
5119,Charles Thomson,Charles Thomson,John Vining,Directed,1787-05-20
5120,Charles Thomson,Charles Thomson, Board of Treasury,Directed,1787-07-17
5121,Charles Thomson,Charles Thomson,George Washington,Directed,1787-07-23
5122,Charles Thomson,Charles Thomson,George Washington,Directed,1787-07-26
5123,Francis Dana,Francis Dana,Elbridge Gerry,Directed,1787-06-28
5124,Charles Thomson,Charles Thomson,Samuel Hardy,Directed,1787-07-02
5125,Charles Thomson,Charles Thomson,Richard Dobbs Spaight,Directed,1787-07-02
5126,Charles Thomson,Charles Thomson,Samuel Hardy,Directed,1787-07-05
5127,Charles Thomson,Charles Thomson, Commissioners in Paris,Directed,1787-07-16
5128,Charles Thomson,Charles Thomson,Samuel Hardy,Directed,1787-07-20
5129,Charles Thomson,Charles Thomson,Benjamin Bankson,Directed,1787-07-20
5130,Francis Dana,Francis Dana,Elbridge Gerry,Directed,1787-07-20
5131,Charles Thomson,Charles Thomson,Benjamin Bankson,Directed,1787-07-21
